1008,19644, 921,923,0,9755,0,0, 1892
-379,224, -313,-332,236,-2708,0,0, 1892
-122,0, -104,-7,118,-694,0,0, 1892
0,0, 0,-37,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,1,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,1,0, 1892
0,0, 0,-12,0,0,0,0, 1892
0,0, 0,10,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,1,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,0,0,0, 1892
0,0, 0,0,0,679,0,0, 1892
17,18, 20,0,36,790,0,0, 1892
20,-29, 31,0,44,1165,0,0, 1892
38,109, 43,0,118,1995,0,0, 1892
2,-35, 5,0,-29,147,0,0, 1892
-8,148, -9,0,251,-34,0,0, 1892
-25,-46, -26,1,-14,-512,0,0, 1892
-25,-108, -17,2,-29,-354,0,0, 1892
-191,-16, -153,3,118,-1404,0,0, 1892
-155,-160, -151,1,-118,-1123,0,0, 1892
0,0, 0,2,0,0,0,0, 1892
73,-116, 71,6,-88,1064,0,0, 1892
118,-40, 115,10,0,768,0,0, 1892
