0,0, 1439,1457,0,2336034,0,0, 738
1838,-5675, -259,-263,59,-15746434,1,0, 738
0,0, -73,-6,177,2322632,0,0, 738
0,0, 0,-30,-59,2319904,0,0, 738
0,0, 0,0,0,2319644,0,0, 738
0,0, 0,0,0,2319670,0,0, 738
0,0, 0,0,0,2319629,0,0, 738
0,0, 0,0,0,2319599,0,0, 738
0,0, 0,0,0,2319621,0,0, 738
0,0, 0,0,0,2319678,0,0, 738
0,0, 0,0,0,2319584,0,0, 738
0,0, 0,0,0,2319461,0,0, 738
0,0, 0,0,0,2319782,0,0, 738
0,0, 0,0,0,2319574,0,0, 738
0,0, 0,0,0,2319484,0,0, 738
0,0, 0,0,0,2319626,0,0, 738
0,0, 0,0,0,2319610,0,0, 738
0,0, 0,0,0,2319656,0,0, 738
0,0, 0,0,0,2319648,0,0, 738
0,0, 0,0,0,2319749,2,0, 738
0,0, 0,0,0,2319708,0,0, 738
0,0, 0,0,0,2319441,0,0, 738
0,0, 0,0,0,2319708,0,0, 738
0,0, 0,0,0,2319631,0,0, 738
0,0, 0,97,0,2320069,0,0, 738
0,0, 0,-27,-177,2319926,0,0, 738
0,0, 0,82,59,2319757,0,0, 738
0,0, 0,-80,-59,2319721,0,0, 738
0,0, 0,0,0,2319681,0,0, 738
0,0, 0,0,0,2319683,0,0, 738
0,0, 0,0,0,2319518,0,0, 738
0,0, 0,0,0,2319668,0,0, 738
0,0, 0,0,0,2319728,0,0, 738
0,0, 0,0,0,2319653,2,0, 738
0,0, 0,0,0,2319562,1,0, 738
0,0, 0,65,59,2319667,0,0, 738
0,0, 0,-65,-59,2319709,0,0, 738
0,0, 0,0,0,2319644,0,0, 738
0,0, 0,0,0,2319627,0,0, 738
0,0, 0,0,0,2319717,2,0, 738
0,0, 0,0,0,2319517,0,0, 738
0,0, 0,0,0,2319424,0,0, 738
0,0, 0,0,0,2319461,0,0, 738
0,0, 0,0,0,2319581,2,0, 738
0,0, 0,0,0,2319459,2,0, 738
0,0, 0,0,0,2319545,0,0, 738
0,0, 0,0,0,2319624,0,0, 738
0,0, 0,0,0,2319669,0,0, 738
0,0, 0,0,0,2319677,0,0, 738
0,0, 0,0,0,2319717,0,0, 738
0,0, 0,0,0,2319590,0,0, 738
0,0, 0,0,0,2319522,0,0, 738
0,0, 0,0,0,2319499,0,0, 738
0,0, 0,0,0,2319485,0,0, 738
0,0, 0,0,0,2319529,0,0, 738
0,0, 0,0,0,2319512,0,0, 738
0,0, 0,0,0,2319647,0,0, 738
0,0, 0,0,0,2319724,0,0, 738
0,0, 0,0,0,2319822,0,0, 738
0,0, 0,0,0,2320249,-1,0, 738
0,0, 33,0,-59,2321262,3,0, 738
0,0, 12,0,0,2321259,1,0, 738
0,0, 26,0,-59,2321094,0,0, 738
0,0, 0,0,0,2320285,1,0, 738
0,0, -37,0,177,2321458,0,0, 738
0,0, 0,0,0,2321504,0,0, 738
0,0, 34,0,-59,2321504,0,0, 738
0,0, -81,0,0,2321176,0,0, 738
0,0, -112,0,0,2322304,0,0, 738
0,0, -108,0,0,2321802,0,0, 738
0,0, 0,0,0,2320755,0,0, 738
0,0, 94,0,0,2321382,0,0, 738
0,0, 86,9,0,2321397,0,0, 738
0,0, 213,26,-118,2321579,0,0, 738
19,0, 142,0,118,2321091,0,0, 738
23,0, 96,9,0,2321111,-2,0, 738
0,0, -24,5,0,2320858,-1,0, 738
-6,20, -60,0,0,2321385,0,0, 738
