0,0, 1439,1457,0,-5086839,0,0, 738
-7,236, -241,-263,118,-5098896,1,0, 738
0,0, -85,-5,0,-12335623,0,0, 738
0,0, 0,-30,0,-5102929,0,0, 738
0,0, 0,0,0,-5103189,0,0, 738
0,0, 0,0,0,-5103163,0,0, 738
0,0, 0,0,0,-5103204,0,0, 738
0,0, 0,0,0,-5103234,0,0, 738
0,0, 0,0,0,7994797,0,0, 738
0,0, 0,0,0,-5103155,0,0, 738
0,0, 0,0,0,-5103249,0,0, 738
0,0, 0,0,0,-5103372,0,0, 738
0,0, 0,0,0,-5103051,0,0, 738
0,0, 0,0,0,-5103259,0,0, 738
0,0, 0,0,0,-5103350,0,0, 738
0,0, 0,0,0,-5103207,0,0, 738
0,0, 0,0,0,-5103223,0,0, 738
0,0, 0,0,0,-5103177,0,0, 738
0,0, 0,0,0,-5103185,0,0, 738
0,0, 0,0,0,-5103085,3,0, 738
0,0, 0,0,0,-5103125,0,0, 738
0,0, 0,0,0,-5103392,0,0, 738
0,0, 0,0,0,-5103125,0,0, 738
0,0, 0,0,0,-5103202,0,0, 738
0,0, 0,97,0,-5102764,0,0, 738
0,0, 0,-28,0,-5102907,0,0, 738
0,0, 0,82,0,-5103076,0,0, 738
0,0, 0,-80,0,-5103112,0,0, 738
0,0, 0,0,0,-5103152,0,0, 738
0,0, 0,0,0,-5103150,0,0, 738
0,0, 0,0,0,-5103315,0,0, 738
0,0, 0,0,0,-5103165,0,0, 738
0,0, 0,0,0,-5103105,0,0, 738
0,0, 0,0,0,-5103180,2,0, 738
0,0, 0,0,0,-5103271,0,0, 738
0,0, 0,65,0,-5103166,0,0, 738
0,0, 0,-65,0,-5103124,0,0, 738
0,0, 0,0,0,-5103189,0,0, 738
0,0, 0,0,0,-5103206,0,0, 738
0,0, 0,0,0,-5103116,2,0, 738
0,0, 0,0,0,-5103316,0,0, 738
0,0, 0,0,0,-5103409,0,0, 738
0,0, 0,0,0,-5103372,0,0, 738
0,0, 0,0,0,-5103252,2,0, 738
0,0, 0,0,0,-5103374,2,0, 738
0,0, 0,0,0,-5103288,0,0, 738
0,0, 0,0,0,-5103209,0,0, 738
0,0, 0,0,0,-5103164,0,0, 738
0,0, 0,0,0,-5103156,0,0, 738
0,0, 0,0,0,-5103116,0,0, 738
0,0, 0,0,0,-5103243,0,0, 738
0,0, 0,0,0,-5103311,0,0, 738
0,0, 0,0,0,-5103334,0,0, 738
0,0, 0,0,0,-5103348,0,0, 738
0,0, 0,0,0,-5103304,0,0, 738
0,0, 0,0,0,-5103321,0,0, 738
0,0, 0,0,0,-5103186,0,0, 738
0,0, 0,0,0,-5103109,2,0, 738
0,0, 0,0,0,-5103011,0,0, 738
0,0, 0,0,0,-5102584,0,0, 738
